account,device_type,log_date,device,unit,value,comment
681e3c0d5571c3cd6e0f04b4,refrigerador,0047d5b2-26e0-11f0-8c22-635ab189c02d,6e35a59f-ac68-597e-9c6c-e3d3c37ba878,celsius,19.4,
681e3c0d5571c3cd6e0f04b4,refrigerador,3d3db7b2-2734-11f0-86c9-924b38a9ac8e,6e35a59f-ac68-597e-9c6c-e3d3c37ba878,door_open_time,04:10,
681e3c0d5571c3cd6e0f0503,aire_acondicionado,2489cdb2-2745-11f0-9448-276ae1778376,73931d5e-06d9-5006-87f2-02207bccccd4,celsius,23.7,
681e3c0d5571c3cd6e0f0503,aire_acondicionado,82fe6fb2-26a3-11f0-9482-386e481ac4d8,73931d5e-06d9-5006-87f2-02207bccccd4,kWh,1.5,
681e3c0d5571c3cd6e0f0503,aire_acondicionado,fd2d03b2-2738-11f0-a3ea-3cef8b85141b,73931d5e-06d9-5006-87f2-02207bccccd4,locacion,estudio,
681e3c0d5571c3cd6e0f0503,aire_acondicionado,35cecdb2-26a4-11f0-8a9d-5b742e028a2c,73931d5e-06d9-5006-87f2-02207bccccd4,state,error,
681e3c0d5571c3cd6e0f0503,aire_acondicionado,df55a3b2-2724-11f0-8a76-f32a633b2019,73931d5e-06d9-5006-87f2-02207bccccd4,on_time,05:59,
681e3c0d5571c3cd6e0f0503,aire_acondicionado,286d0fb2-26b3-11f0-b06a-eaa49a7f3379,52ba3441-8877-5ea8-a23b-c088b827a479,celsius,17.4,
681e3c0d5571c3cd6e0f0503,aire_acondicionado,723f0fb2-271e-11f0-95f8-e627f1f41b21,52ba3441-8877-5ea8-a23b-c088b827a479,kWh,2.146,
681e3c0d5571c3cd6e0f0503,aire_acondicionado,b396e5b2-2745-11f0-9378-e2d58133cd0c,52ba3441-8877-5ea8-a23b-c088b827a479,locacion,habitación de invitados,
681e3c0d5571c3cd6e0f0503,aire_acondicionado,a36b01b2-2684-11f0-9d60-1386477722d9,52ba3441-8877-5ea8-a23b-c088b827a479,state,modo eco,
681e3c0d5571c3cd6e0f0503,aire_acondicionado,782af5b2-270a-11f0-a8d7-fe5949d25769,52ba3441-8877-5ea8-a23b-c088b827a479,on_time,08:01,
681e3c0d5571c3cd6e0f0503,aire_acondicionado,f15c25b2-26d5-11f0-a845-516d7ff8edce,13905db6-96c9-580d-b791-b337d4c80ccc,celsius,20.9,
681e3c0d5571c3cd6e0f0503,aire_acondicionado,ff8653b2-268d-11f0-ac7d-e9a6e8c1cb37,13905db6-96c9-580d-b791-b337d4c80ccc,kWh,2.464,
681e3c0d5571c3cd6e0f0503,aire_acondicionado,1f6657b2-2720-11f0-b42c-8d9fd6b55ced,13905db6-96c9-580d-b791-b337d4c80ccc,locacion,dormitorio secundario,
681e3c0d5571c3cd6e0f0503,aire_acondicionado,91ea1fb2-26ad-11f0-bdaa-0853b00e6a03,13905db6-96c9-580d-b791-b337d4c80ccc,state,encendido,
681e3c0d5571c3cd6e0f0503,aire_acondicionado,3f1167b2-26af-11f0-9b21-9572a8258192,13905db6-96c9-580d-b791-b337d4c80ccc,on_time,09:48,
681e3c0d5571c3cd6e0f0503,bombilla,6de409b2-26c0-11f0-ba9c-98950afcbd78,a743a458-1af3-52f9-8b8e-63fc36085fac,kWh,0.005,
681e3c0d5571c3cd6e0f0503,bombilla,5ba1a5b2-2697-11f0-8fb3-49237e21469a,a743a458-1af3-52f9-8b8e-63fc36085fac,state,modo eco,
681e3c0d5571c3cd6e0f0503,bombilla,b256b1b2-268e-11f0-8ff3-0a9bcb9800be,a743a458-1af3-52f9-8b8e-63fc36085fac,on_time,09:34,
681e3c0d5571c3cd6e0f0503,bombilla,53e8fdb2-26a5-11f0-a898-c48f4d101568,511f6f18-ea64-5a0a-b9ab-52f9d1d9eda0,kWh,0.012,
681e3c0d5571c3cd6e0f0503,bombilla,88a785b2-26a2-11f0-ba95-a10181bdb74f,511f6f18-ea64-5a0a-b9ab-52f9d1d9eda0,state,encendido,
681e3c0d5571c3cd6e0f0503,bombilla,9a6449b2-26f1-11f0-b860-8295ccdfd3ee,511f6f18-ea64-5a0a-b9ab-52f9d1d9eda0,on_time,09:44,
681e3c0d5571c3cd6e0f0503,bombilla,c49227b2-2742-11f0-b124-a98c210945c6,752fa65a-7fee-5261-ab62-8a67e63de26b,kWh,0.008,
681e3c0d5571c3cd6e0f0503,bombilla,2afb53b2-270b-11f0-8285-d51186322cae,752fa65a-7fee-5261-ab62-8a67e63de26b,state,error,
681e3c0d5571c3cd6e0f0503,bombilla,5d6779b2-2728-11f0-99f6-0521837d1157,752fa65a-7fee-5261-ab62-8a67e63de26b,on_time,10:41,
681e3c0d5571c3cd6e0f0503,bombilla,e0e683b2-26b2-11f0-8453-8f36a8936eab,c64a71e5-5731-5e5b-b8f6-23ef1e0cb1eb,kWh,0.015,
681e3c0d5571c3cd6e0f0503,bombilla,103ec5b2-269e-11f0-ae10-3bff05df0d69,c64a71e5-5731-5e5b-b8f6-23ef1e0cb1eb,state,encendido,
681e3c0d5571c3cd6e0f0503,bombilla,18fbbfb2-26cf-11f0-bd2b-30aa673f19e2,c64a71e5-5731-5e5b-b8f6-23ef1e0cb1eb,on_time,02:43,
681e3c0d5571c3cd6e0f0503,bombilla,4cb5f5b2-268d-11f0-9771-1bba252169da,f7bde44b-dbe7-59c6-850b-568fc811d76a,kWh,0.006,
681e3c0d5571c3cd6e0f0503,bombilla,b0c5d1b2-2700-11f0-9971-1eae30908fcc,f7bde44b-dbe7-59c6-850b-568fc811d76a,state,error,
681e3c0d5571c3cd6e0f0503,bombilla,d1b803b2-26bb-11f0-9f3d-cb042677ae27,f7bde44b-dbe7-59c6-850b-568fc811d76a,on_time,10:40,
681e3c0d5571c3cd6e0f0503,bombilla,a88e77b2-26a9-11f0-bc64-99e69dc5d99a,2401bb80-b074-5bd7-810a-b33ecfdb155a,kWh,0.011,
681e3c0d5571c3cd6e0f0503,bombilla,70793bb2-268d-11f0-bebe-c1b61882671d,2401bb80-b074-5bd7-810a-b33ecfdb155a,state,error,
681e3c0d5571c3cd6e0f0503,bombilla,1ac881b2-26d5-11f0-a9de-d6998207b242,2401bb80-b074-5bd7-810a-b33ecfdb155a,on_time,03:32,
681e3c0d5571c3cd6e0f0503,bombilla,2bc3c3b2-26d2-11f0-81d5-2d65f97e0938,91562a48-a5cc-5bd9-a357-a76996fbdb9f,kWh,0.007,
681e3c0d5571c3cd6e0f0503,bombilla,9c310bb2-26f7-11f0-a123-845a7d4bc651,91562a48-a5cc-5bd9-a357-a76996fbdb9f,state,modo eco,
681e3c0d5571c3cd6e0f0503,bombilla,80e7efb2-273b-11f0-9a2b-f9063eea0026,91562a48-a5cc-5bd9-a357-a76996fbdb9f,on_time,11:19,
681e3c0d5571c3cd6e0f0503,bombilla,aba25bb2-26db-11f0-9375-f3e9a3ebff3b,ecfbd393-ee7b-54f2-b652-d5583123196c,kWh,0.008,
681e3c0d5571c3cd6e0f0503,bombilla,0ef0b5b2-26fd-11f0-8f9e-b2ab437a184d,ecfbd393-ee7b-54f2-b652-d5583123196c,state,error,
681e3c0d5571c3cd6e0f0503,bombilla,bc5acdb2-26eb-11f0-bc85-c39a87c1856a,ecfbd393-ee7b-54f2-b652-d5583123196c,on_time,07:37,
681e3c0d5571c3cd6e0f0503,bombilla,a1da21b2-26f6-11f0-8a93-a6bdd0677315,650f70ee-f154-5a1c-94d6-4091a90567fa,kWh,0.006,
681e3c0d5571c3cd6e0f0503,bombilla,17adafb2-272e-11f0-91dc-747c3dc3a7f9,650f70ee-f154-5a1c-94d6-4091a90567fa,state,modo eco,
681e3c0d5571c3cd6e0f0503,bombilla,a9d599b2-26d5-11f0-8c68-50f587a60cd9,650f70ee-f154-5a1c-94d6-4091a90567fa,on_time,11:17,
681e3c0d5571c3cd6e0f0503,cerradura,33bf3bb2-26b1-11f0-a17f-0ccc6657b2a9,c4cddfbe-78e6-57ba-8212-0749a7d53dde,intentos_forcejeo,,
681e3c0d5571c3cd6e0f0503,cerradura,b089efb2-2688-11f0-920f-7798d16722ba,c4cddfbe-78e6-57ba-8212-0749a7d53dde,hora_apertura,2025-05-02 07:13:56.772293,
681e3c0d5571c3cd6e0f0503,aspiradora,529aedb2-2704-11f0-bf40-61dcb5228739,46c369f4-3a11-5a6f-bc56-dbd8ac2e2c7a,kWh,0.55,
681e3c0d5571c3cd6e0f0503,aspiradora,ee8b11b2-2690-11f0-8ea8-1af871f9a47e,46c369f4-3a11-5a6f-bc56-dbd8ac2e2c7a,ruta,completa,
681e3c0d5571c3cd6e0f0503,aspiradora,ca7e0db2-272e-11f0-9e41-7a65dc455a2e,46c369f4-3a11-5a6f-bc56-dbd8ac2e2c7a,state,encendido,
681e3c0d5571c3cd6e0f0503,aspiradora,53208db2-26de-11f0-8316-3d57715186e1,b6532c27-760c-5089-b7c8-c38d8d0d0408,kWh,0.542,
681e3c0d5571c3cd6e0f0503,aspiradora,3bb3c5b2-271b-11f0-9a83-9bcccae1f386,b6532c27-760c-5089-b7c8-c38d8d0d0408,ruta,sala principal,
681e3c0d5571c3cd6e0f0503,aspiradora,8fda8db2-26ba-11f0-bf7a-2453e62a9dd3,b6532c27-760c-5089-b7c8-c38d8d0d0408,state,encendido,
681e3c0d5571c3cd6e0f0503,refrigerador,a0cee1b2-2742-11f0-88a4-863f14c24892,2c6bd27f-bf11-5d4e-b0ce-93f7bddd0fe3,kWh,0.47,
681e3c0d5571c3cd6e0f0503,refrigerador,b213e1b2-26a1-11f0-b05d-c080085aac97,2c6bd27f-bf11-5d4e-b0ce-93f7bddd0fe3,celsius,24.3,
681e3c0d5571c3cd6e0f0503,refrigerador,eaea9fb2-270f-11f0-8ed8-b2a5e94028d6,2c6bd27f-bf11-5d4e-b0ce-93f7bddd0fe3,door_open_time,04:11,
681e3c0d5571c3cd6e0f056b,bombilla,59cdf5b2-271c-11f0-8664-2fac4f0a3ca3,a7a95c6e-9a17-5e88-a333-fb564a45f67e,kWh,0.011,
681e3c0d5571c3cd6e0f056b,bombilla,6d1b99b2-26f9-11f0-a756-0bd42b8d9360,a7a95c6e-9a17-5e88-a333-fb564a45f67e,state,standby,
681e3c0d5571c3cd6e0f056b,bombilla,dafa9db2-26c6-11f0-8d93-b2ca4645c1e2,a7a95c6e-9a17-5e88-a333-fb564a45f67e,on_time,08:19,
681e3c0d5571c3cd6e0f056b,bombilla,68b9a5b2-2726-11f0-a3cd-5fb9a6573b45,c6ff950c-b306-5f7c-aa44-d4c7bec0faf6,kWh,0.013,
681e3c0d5571c3cd6e0f056b,bombilla,81747db2-268a-11f0-b322-23a7645fafa3,c6ff950c-b306-5f7c-aa44-d4c7bec0faf6,state,encendido,
681e3c0d5571c3cd6e0f056b,bombilla,f21da7b2-2727-11f0-97ac-d94b57bb315f,c6ff950c-b306-5f7c-aa44-d4c7bec0faf6,on_time,12:31,
681e3c0d5571c3cd6e0f056b,bombilla,11c1c9b2-2742-11f0-b2a5-54fd61a93f73,1344a74a-c57a-5be3-b2f7-61ba8750b88e,kWh,0.008,
681e3c0d5571c3cd6e0f056b,bombilla,649a81b2-2740-11f0-af97-98a5ddcc289d,1344a74a-c57a-5be3-b2f7-61ba8750b88e,state,encendido,
681e3c0d5571c3cd6e0f056b,bombilla,e2ef27b2-2730-11f0-a113-11021f1e0626,1344a74a-c57a-5be3-b2f7-61ba8750b88e,on_time,11:38,
681e3c0d5571c3cd6e0f056b,bombilla,77e825b2-271d-11f0-a5f4-9c82a26a594f,cfd43b12-d21f-50c8-8839-d967bc6b1f52,kWh,0.012,
681e3c0d5571c3cd6e0f056b,bombilla,0318e9b2-2725-11f0-b58d-c7667e60e5fb,cfd43b12-d21f-50c8-8839-d967bc6b1f52,state,apagado,
681e3c0d5571c3cd6e0f056b,bombilla,9dbafdb2-2710-11f0-b2b7-ea3b0526adf9,cfd43b12-d21f-50c8-8839-d967bc6b1f52,on_time,02:12,
681e3c0d5571c3cd6e0f056b,cerradura,7c0749b2-2703-11f0-a9e0-73661a5a54de,fa122aee-b0f6-53c8-9bc6-b60802b42845,intentos_forcejeo,,
681e3c0d5571c3cd6e0f056b,cerradura,bf32cfb2-26a5-11f0-ac6d-34ea5051b9b4,fa122aee-b0f6-53c8-9bc6-b60802b42845,hora_apertura,2025-05-02 01:03:56.772293,
681e3c0d5571c3cd6e0f056b,cerradura,1ac881b2-26d5-11f0-a578-ce7e37021d1a,d452d127-0830-52ed-9708-2b85b2166765,intentos_forcejeo,,
681e3c0d5571c3cd6e0f056b,cerradura,63535fb2-2714-11f0-940b-0136edcc88b2,d452d127-0830-52ed-9708-2b85b2166765,hora_apertura,2025-05-02 06:30:56.772293,
681e3c0d5571c3cd6e0f056b,cerradura,6ad025b2-268e-11f0-adc2-6008198a1237,9fb8c053-6c26-5c48-8e74-7e9800ef8290,intentos_forcejeo,,
681e3c0d5571c3cd6e0f056b,cerradura,96cac5b2-26e5-11f0-8315-a1e919010250,9fb8c053-6c26-5c48-8e74-7e9800ef8290,hora_apertura,2025-05-02 00:59:56.772293,
681e3c0d5571c3cd6e0f056b,cerradura,542bcdb2-2692-11f0-bf64-c2367cb19f25,657d094b-c38b-595d-83b2-6f93bb7a64c3,intentos_forcejeo,,
681e3c0d5571c3cd6e0f056b,cerradura,65e891b2-26e1-11f0-a830-dcd3d01a20f5,657d094b-c38b-595d-83b2-6f93bb7a64c3,hora_apertura,2025-05-01 13:49:56.772293,
681e3c0d5571c3cd6e0f056b,cerradura,9dfdcdb2-26fd-11f0-b21a-08ec7ac89571,c1471fd5-4a87-5553-af0c-f07fd2d10cd8,intentos_forcejeo,,
681e3c0d5571c3cd6e0f056b,cerradura,0ff507b2-273c-11f0-bddb-dca423916f40,c1471fd5-4a87-5553-af0c-f07fd2d10cd8,hora_apertura,2025-05-01 17:25:56.772293,
681e3c0d5571c3cd6e0f056b,aspiradora,892637b2-2707-11f0-992f-4ba3e598795c,fa6fd2c7-78d3-5521-b172-410c521fabaa,kWh,0.655,
681e3c0d5571c3cd6e0f056b,aspiradora,a90d29b2-270e-11f0-ae08-a15f55652bf0,fa6fd2c7-78d3-5521-b172-410c521fabaa,ruta,personalizada,
681e3c0d5571c3cd6e0f056b,aspiradora,563471b2-2710-11f0-8aae-ba814e2dacf1,fa6fd2c7-78d3-5521-b172-410c521fabaa,state,standby,
681e3c0d5571c3cd6e0f05c1,aire_acondicionado,a9d599b2-26d5-11f0-9ff4-7c334541fe42,1da162ca-1f2a-5613-af8d-5ed2ebb6508b,celsius,18.9,
681e3c0d5571c3cd6e0f05c1,aire_acondicionado,a537c3b2-268a-11f0-91c6-dbb1e3d6a526,1da162ca-1f2a-5613-af8d-5ed2ebb6508b,kWh,1.969,
681e3c0d5571c3cd6e0f05c1,aire_acondicionado,a90d29b2-270e-11f0-8272-b03bf78f8f4a,1da162ca-1f2a-5613-af8d-5ed2ebb6508b,locacion,estudio,
681e3c0d5571c3cd6e0f05c1,aire_acondicionado,a88789b2-2734-11f0-bb09-27a68987825c,1da162ca-1f2a-5613-af8d-5ed2ebb6508b,state,apagado,
681e3c0d5571c3cd6e0f05c1,aire_acondicionado,759cb1b2-26b2-11f0-b693-61d8bc7250b5,1da162ca-1f2a-5613-af8d-5ed2ebb6508b,on_time,04:14,
681e3c0d5571c3cd6e0f05c1,aire_acondicionado,0ad87fb2-268c-11f0-a332-a785427d9488,853aad45-6b24-5322-bb7e-3d35e4c9687c,celsius,21.3,
681e3c0d5571c3cd6e0f05c1,aire_acondicionado,aa971bb2-2727-11f0-921b-633e3077588e,853aad45-6b24-5322-bb7e-3d35e4c9687c,kWh,1.7,
681e3c0d5571c3cd6e0f05c1,aire_acondicionado,598b25b2-272f-11f0-9b29-da258ca1d307,853aad45-6b24-5322-bb7e-3d35e4c9687c,locacion,oficina,
681e3c0d5571c3cd6e0f05c1,aire_acondicionado,80ac0db2-26c3-11f0-b729-641885148dd0,853aad45-6b24-5322-bb7e-3d35e4c9687c,state,standby,
681e3c0d5571c3cd6e0f05c1,aire_acondicionado,e71539b2-268b-11f0-9145-4ee6320ae445,853aad45-6b24-5322-bb7e-3d35e4c9687c,on_time,07:27,
681e3c0d5571c3cd6e0f05c1,bombilla,103ec5b2-269e-11f0-ae9b-7d72c976f65d,09b1b0fe-5863-54d9-b55c-b08cd77996e3,kWh,0.005,
681e3c0d5571c3cd6e0f05c1,bombilla,acad9bb2-268f-11f0-841c-3986b8da68f2,09b1b0fe-5863-54d9-b55c-b08cd77996e3,state,modo eco,
681e3c0d5571c3cd6e0f05c1,bombilla,485401b2-26ba-11f0-8489-638e55105115,09b1b0fe-5863-54d9-b55c-b08cd77996e3,on_time,07:51,
681e3c0d5571c3cd6e0f05c1,bombilla,5467afb2-270a-11f0-9dae-fc6bc0fc7303,fc033ff1-5b9f-54e7-9135-a3bad188380c,kWh,0.011,
681e3c0d5571c3cd6e0f05c1,bombilla,ef09c3b2-26f5-11f0-9a1b-3ce24882f911,fc033ff1-5b9f-54e7-9135-a3bad188380c,state,encendido,
681e3c0d5571c3cd6e0f05c1,bombilla,59d4e3b2-2691-11f0-8276-c60d57699df6,fc033ff1-5b9f-54e7-9135-a3bad188380c,on_time,03:50,
681e3c0d5571c3cd6e0f05c1,bombilla,f57b49b2-26bb-11f0-a501-3e912fcd3300,543d0d62-7b23-53ef-a8e8-5d51b9b151f2,kWh,0.008,
681e3c0d5571c3cd6e0f05c1,bombilla,39ab21b2-269d-11f0-b0a0-d9f8db792fc3,543d0d62-7b23-53ef-a8e8-5d51b9b151f2,state,apagado,
681e3c0d5571c3cd6e0f05c1,bombilla,c0ff91b2-26ab-11f0-ba12-cb08399165fb,543d0d62-7b23-53ef-a8e8-5d51b9b151f2,on_time,04:54,
681e3c0d5571c3cd6e0f05c1,bombilla,a70485b2-2690-11f0-987b-ea61813f1764,1341e6aa-1b32-59fe-87cf-7f931c183c46,kWh,0.013,
681e3c0d5571c3cd6e0f05c1,bombilla,666743b2-2746-11f0-8a20-61dbb63e01f4,1341e6aa-1b32-59fe-87cf-7f931c183c46,state,apagado,
681e3c0d5571c3cd6e0f05c1,bombilla,77e825b2-271d-11f0-839c-c3a998d1a606,1341e6aa-1b32-59fe-87cf-7f931c183c46,on_time,05:04,
681e3c0d5571c3cd6e0f05c1,bombilla,f7480bb2-26c1-11f0-9fbb-7b1ea6fa5c4a,c1ef5306-c511-5245-abf8-9914f27ea18f,kWh,0.01,
681e3c0d5571c3cd6e0f05c1,bombilla,59d4e3b2-2691-11f0-995f-bf642ce10f7b,c1ef5306-c511-5245-abf8-9914f27ea18f,state,standby,
681e3c0d5571c3cd6e0f05c1,bombilla,2e0f37b2-273d-11f0-a61f-6d74ae428c87,c1ef5306-c511-5245-abf8-9914f27ea18f,on_time,02:16,
681e3c0d5571c3cd6e0f05c1,bombilla,6bd477b2-26cd-11f0-86ee-286ee70381a4,792d9651-d1a2-54da-8d4b-e67c9df50563,kWh,0.006,
681e3c0d5571c3cd6e0f05c1,bombilla,cc0eedb2-26bc-11f0-8285-bf89b39ec38f,792d9651-d1a2-54da-8d4b-e67c9df50563,state,apagado,
681e3c0d5571c3cd6e0f05c1,bombilla,55301fb2-26d1-11f0-9ed0-094c00319c6f,792d9651-d1a2-54da-8d4b-e67c9df50563,on_time,01:04,
681e3c0d5571c3cd6e0f05c1,aspiradora,88a097b2-272d-11f0-b989-3bf505d1d0d9,7fd249af-5a54-525a-9920-d0db7ca300ea,kWh,0.71,
681e3c0d5571c3cd6e0f05c1,aspiradora,4c7325b2-26a0-11f0-ad9c-d3f3db723546,7fd249af-5a54-525a-9920-d0db7ca300ea,ruta,personalizada,
681e3c0d5571c3cd6e0f05c1,aspiradora,4f8709b2-26d2-11f0-b032-14a9912d6543,7fd249af-5a54-525a-9920-d0db7ca300ea,state,error,
681e3c0d5571c3cd6e0f05c1,aspiradora,2c8545b2-2724-11f0-82a9-1f283b1b4e40,94552ab3-32d2-5760-aaf9-df181847123b,kWh,0.453,
681e3c0d5571c3cd6e0f05c1,aspiradora,0c6271b2-26a5-11f0-bedd-9adadd4ca196,94552ab3-32d2-5760-aaf9-df181847123b,ruta,habitaciones,
681e3c0d5571c3cd6e0f05c1,aspiradora,b46643b2-2681-11f0-9208-9412c57548e7,94552ab3-32d2-5760-aaf9-df181847123b,state,apagado,
681e3c0d5571c3cd6e0f05c1,refrigerador,bee911b2-2743-11f0-a702-f000e735dee3,f5a1e31f-cf6f-5e8f-a0c8-529f3f6e3b69,kWh,0.207,
681e3c0d5571c3cd6e0f05c1,refrigerador,8a7447b2-26a8-11f0-95fb-6be46d65d744,f5a1e31f-cf6f-5e8f-a0c8-529f3f6e3b69,celsius,28.4,
681e3c0d5571c3cd6e0f05c1,refrigerador,c5e037b2-26e3-11f0-8a48-eae65b8a4682,f5a1e31f-cf6f-5e8f-a0c8-529f3f6e3b69,door_open_time,10:21,
681e3c0d5571c3cd6e0f062b,aire_acondicionado,8cbfbbb2-2713-11f0-8320-9ae960cca8ae,01eccf1a-b1c0-5a64-b430-137d4ec122f9,celsius,22.1,
681e3c0d5571c3cd6e0f062b,aire_acondicionado,cac0ddb2-271b-11f0-b22b-5c3aded5a2f4,01eccf1a-b1c0-5a64-b430-137d4ec122f9,kWh,0.883,
681e3c0d5571c3cd6e0f062b,aire_acondicionado,e6cb7bb2-2729-11f0-a9e5-6e90699cd415,01eccf1a-b1c0-5a64-b430-137d4ec122f9,locacion,cocina,
681e3c0d5571c3cd6e0f062b,aire_acondicionado,74d441b2-26eb-11f0-9d77-6f3c3b0dfef6,01eccf1a-b1c0-5a64-b430-137d4ec122f9,state,encendido,
681e3c0d5571c3cd6e0f062b,aire_acondicionado,f15c25b2-26d5-11f0-804c-0b0398405ee9,01eccf1a-b1c0-5a64-b430-137d4ec122f9,on_time,08:41,
681e3c0d5571c3cd6e0f062b,bombilla,28f2afb2-268d-11f0-a63a-d11a978b8e6f,4bf3d21f-1a03-5e96-8967-836275ed2597,kWh,0.007,
681e3c0d5571c3cd6e0f062b,bombilla,93aff3b2-273e-11f0-8bc4-1926bffd071c,4bf3d21f-1a03-5e96-8967-836275ed2597,state,standby,
681e3c0d5571c3cd6e0f062b,bombilla,f8098db2-2713-11f0-ba86-f07998cfc4f1,4bf3d21f-1a03-5e96-8967-836275ed2597,on_time,04:05,
681e3c0d5571c3cd6e0f062b,bombilla,3bf695b2-2708-11f0-b614-fcf7d877229d,eab164cc-ecb7-57f0-bbd2-302f49a4cfa8,kWh,0.01,
681e3c0d5571c3cd6e0f062b,bombilla,f3a799b2-2740-11f0-a4ef-8375e8cee756,eab164cc-ecb7-57f0-bbd2-302f49a4cfa8,state,modo eco,
681e3c0d5571c3cd6e0f062b,bombilla,08861db2-26ac-11f0-be4f-c75fd61706a1,eab164cc-ecb7-57f0-bbd2-302f49a4cfa8,on_time,10:40,
681e3c0d5571c3cd6e0f062b,bombilla,202ec7b2-26e7-11f0-b591-1a6e81e2ed8d,4403854e-6c99-55c6-a7fc-3fc1eb9daa6d,kWh,0.015,
681e3c0d5571c3cd6e0f062b,bombilla,297161b2-26f2-11f0-a99e-547e3939962b,4403854e-6c99-55c6-a7fc-3fc1eb9daa6d,state,standby,
681e3c0d5571c3cd6e0f062b,bombilla,edc2a1b2-26c9-11f0-8c56-78f7d7500070,4403854e-6c99-55c6-a7fc-3fc1eb9daa6d,on_time,07:14,
681e3c0d5571c3cd6e0f062b,bombilla,fa5befb2-26f3-11f0-ad56-19b4cee05346,33f050b2-c11b-5019-a7b1-47dff333e1cb,kWh,0.013,
681e3c0d5571c3cd6e0f062b,bombilla,797905b2-26ab-11f0-9fd2-cfbe506b617f,33f050b2-c11b-5019-a7b1-47dff333e1cb,state,encendido,
681e3c0d5571c3cd6e0f062b,bombilla,3bf695b2-2708-11f0-bfbd-c8a7d9199d95,33f050b2-c11b-5019-a7b1-47dff333e1cb,on_time,11:46,
681e3c0d5571c3cd6e0f062b,bombilla,d069f3b2-271a-11f0-b843-80c75efb7471,3469c4d6-8bac-5850-86bd-14268772f90c,kWh,0.007,
681e3c0d5571c3cd6e0f062b,bombilla,5ded19b2-2702-11f0-a811-ca42e1f65eda,3469c4d6-8bac-5850-86bd-14268772f90c,state,standby,
681e3c0d5571c3cd6e0f062b,bombilla,635a4db2-2689-11f0-8fde-e32e0f857972,3469c4d6-8bac-5850-86bd-14268772f90c,on_time,11:38,
681e3c0d5571c3cd6e0f062b,cerradura,f26077b2-2714-11f0-ae19-12240e04560a,f54bd0e5-ccf5-5ded-9853-23b202ea5924,intentos_forcejeo,,
681e3c0d5571c3cd6e0f062b,cerradura,02d619b2-2738-11f0-b86c-37ebfa6c195f,f54bd0e5-ccf5-5ded-9853-23b202ea5924,hora_apertura,2025-05-02 03:12:56.772293,
681e3c0d5571c3cd6e0f062b,cerradura,00c687b2-2745-11f0-a842-337e71be3386,a96ce3e1-d5c2-5516-be0e-36b6930022c9,intentos_forcejeo,,
681e3c0d5571c3cd6e0f062b,cerradura,3025b7b2-26a5-11f0-a412-a15bdf76c0ae,a96ce3e1-d5c2-5516-be0e-36b6930022c9,hora_apertura,2025-05-02 00:20:56.772293,
681e3c0d5571c3cd6e0f062b,aspiradora,761b63b2-2717-11f0-9a82-981d4df9d862,8e50d22b-9578-55bc-9007-f8eb74cc2dba,kWh,0.775,
681e3c0d5571c3cd6e0f062b,aspiradora,b089efb2-2688-11f0-a665-09650b2595fe,8e50d22b-9578-55bc-9007-f8eb74cc2dba,ruta,sala principal,
681e3c0d5571c3cd6e0f062b,aspiradora,4a20c3b2-26c0-11f0-87bc-16bdfe034fd0,8e50d22b-9578-55bc-9007-f8eb74cc2dba,state,apagado,
681e3c0d5571c3cd6e0f0671,bombilla,7ac027b2-26d7-11f0-bcb2-ecabcb027b1e,04d3ef83-abd0-5e62-b50c-dc80af0d8c34,kWh,0.012,
681e3c0d5571c3cd6e0f0671,bombilla,c4dbe5b2-26a4-11f0-ba61-5d0b4746863d,04d3ef83-abd0-5e62-b50c-dc80af0d8c34,state,standby,
681e3c0d5571c3cd6e0f0671,bombilla,e91dddb2-2709-11f0-85d0-8af4b4f16b83,04d3ef83-abd0-5e62-b50c-dc80af0d8c34,on_time,03:01,
681e3c0d5571c3cd6e0f0671,bombilla,6da139b2-26d3-11f0-b565-58dde99cf86b,f6bd7773-73df-5f0b-9544-c8b63d58b229,kWh,0.005,
681e3c0d5571c3cd6e0f0671,bombilla,9268d1b2-2712-11f0-b4f5-6d30172a4c07,f6bd7773-73df-5f0b-9544-c8b63d58b229,state,modo eco,
681e3c0d5571c3cd6e0f0671,bombilla,495853b2-26f9-11f0-afe1-30feabd044aa,f6bd7773-73df-5f0b-9544-c8b63d58b229,on_time,08:32,
681e3c0d5571c3cd6e0f0671,bombilla,e0df95b2-273d-11f0-aad8-a4de5a7e24fd,b4637b07-5f2d-5350-a336-939c5cf97354,kWh,0.015,
681e3c0d5571c3cd6e0f0671,bombilla,8550d1b2-2683-11f0-aea2-ab3ffac9680b,b4637b07-5f2d-5350-a336-939c5cf97354,state,standby,
681e3c0d5571c3cd6e0f0671,bombilla,a992c9b2-26e8-11f0-a5c6-2464543b59bc,b4637b07-5f2d-5350-a336-939c5cf97354,on_time,10:32,
681e3c0d5571c3cd6e0f0671,bombilla,f6c26bb2-26e7-11f0-b753-f545cb66ed61,2fc00028-fccd-5037-bb01-47ad4791ef69,kWh,0.009,
681e3c0d5571c3cd6e0f0671,bombilla,7595c3b2-273d-11f0-bc56-1791f1948590,2fc00028-fccd-5037-bb01-47ad4791ef69,state,error,
681e3c0d5571c3cd6e0f0671,bombilla,793635b2-26be-11f0-9c2f-1772385f242c,2fc00028-fccd-5037-bb01-47ad4791ef69,on_time,12:49,
